name,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Ring,108,25954117,337862883358,1,5,11303,64.428482,18.07704,-0.417237,0.232196,-0.878634,12.6311,181.409,88.2351,125.285,118.716,325.466,16.1937,191.245,77.5085,20.8604,185.623,15.2961,-0.0745005,0.0897472,0.993174,20.8604,185.623,15.2961,22.9829,190.391,-29.0776,-0.0475047,-0.106716,0.993154,22.9829,190.391,-29.0776,23.8495,191.619,-56.7388,-0.0312798,-0.0443299,0.998527,23.8495,191.619,-56.7388,24.175,191.456,-75.4193,-0.0174238,0.00869843,0.99981
Ring,108,25954118,337862892373,1,5,11303,64.428482,18.07704,-0.41601,0.234772,-0.878532,12.6612,181.531,88.3142,124.984,118.143,325.518,16.1682,191.32,77.5258,20.6813,185.379,15.3317,-0.0720488,0.094831,0.992883,20.6813,185.379,15.3317,22.7029,190.593,-28.9967,-0.0452464,-0.116679,0.992139,22.7029,190.593,-28.9967,23.5044,192.07,-56.6476,-0.0289312,-0.0533419,0.998157,23.5044,192.07,-56.6476,23.7834,192.055,-75.3295,-0.0149337,0.000797077,0.999888
Ring,108,25954119,337862901424,1,5,11303,64.428482,18.07704,-0.415235,0.238303,-0.877948,12.719,181.598,88.3848,124.832,117.257,325.431,16.1742,191.342,77.5392,20.5436,185.104,15.3639,-0.0697553,0.0995736,0.992582,20.5436,185.104,15.3639,22.4698,190.635,-28.9302,-0.0431114,-0.123788,0.991372,22.4698,190.635,-28.9302,23.2235,192.339,-56.5695,-0.0272063,-0.0614962,0.997737,23.2235,192.339,-56.5695,23.4761,192.489,-75.2512,-0.0135196,-0.00804427,0.999876
Ring,108,25954120,337862910463,1,5,11303,64.428482,18.07704,-0.414844,0.242207,-0.877064,12.7815,181.572,88.451,124.789,116.176,325.258,16.1949,191.266,77.5482,20.4046,184.728,15.3927,-0.0672039,0.104372,0.992265,20.4046,184.728,15.3927,22.2199,190.536,-28.8706,-0.0406296,-0.12999,0.990683,22.2199,190.536,-28.8706,22.9108,192.429,-56.4992,-0.0249411,-0.0683445,0.99735,22.9108,192.429,-56.4992,23.1239,192.714,-75.1798,-0.0114043,-0.0152523,0.999819
Ring,108,25954121,337862919503,1,5,11303,64.428482,18.07704,-0.415364,0.242464,-0.876746,12.8321,181.56,88.4912,124.98,116.095,325.213,16.2146,191.21,77.5397,20.2953,184.409,15.4039,-0.0651456,0.10857,0.991952,20.2953,184.409,15.4039,22.0552,190.604,-28.8092,-0.0393895,-0.138649,0.989558,22.0552,190.604,-28.8092,22.7094,192.726,-56.4221,-0.0236154,-0.0765936,0.996783,22.7094,192.726,-56.4221,22.8954,193.154,-75.1002,-0.00995294,-0.0228996,0.999688
Ring,108,25954122,337862928527,1,5,11303,64.428482,18.07704,-0.414915,0.243936,-0.876551,12.9242,181.54,88.5286,124.951,115.677,325.197,16.2713,191.142,77.5245,20.1843,184.064,15.4088,-0.062468,0.11299,0.991631,20.1843,184.064,15.4088,21.835,190.549,-28.7669,-0.0369462,-0.145132,0.988722,21.835,190.549,-28.7669,22.4127,192.817,-56.3699,-0.0208545,-0.08186,0.996426,22.4127,192.817,-56.3699,22.5412,193.319,-75.0467,-0.00687632,-0.0268989,0.999614
Ring,108,25954123,337862937594,1,5,11303,64.428482,18.07704,-0.413887,0.247221,-0.876116,13.011,181.511,88.5532,124.761,114.762,325.104,16.3324,191.072,77.5046,20.1013,183.755,15.4076,-0.0601679,0.116798,0.991331,20.1013,183.755,15.4076,21.6664,190.602,-28.7165,-0.0350305,-0.153239,0.987568,21.6664,190.602,-28.7165,22.1869,193.083,-56.3022,-0.0187889,-0.0895775,0.995803,22.1869,193.083,-56.3022,22.2736,193.72,-74.9752,-0.00463668,-0.0340497,0.999409
Ring,108,25954124,337862946625,1,5,11303,64.428482,18.07704,-0.412832,0.250039,-0.875814,13.0846,181.489,88.5717,124.549,113.979,325.041,16.3864,191.015,77.4877,20.0374,183.509,15.4064,-0.0582848,0.119836,0.991081,20.0374,183.509,15.4064,21.5456,190.723,-28.6611,-0.0337564,-0.161465,0.986301,21.5456,190.723,-28.6611,22.0279,193.427,-56.2266,-0.0174108,-0.0976277,0.995071,22.0279,193.427,-56.2266,22.0863,194.207,-74.8942,-0.00312614,-0.0417322,0.999124
Ring,109,25954125,337862955652,1,5,11303,64.428482,18.07704,-0.412122,0.252258,-0.875512,13.1693,181.392,88.5878,124.442,113.282,324.976,16.4553,190.891,77.4761,19.9819,183.243,15.4048,-0.0563002,0.122091,0.990921,19.9819,183.243,15.4048,21.4246,190.852,-28.5984,-0.0322886,-0.170304,0.984862,21.4246,190.852,-28.5984,21.8638,193.803,-56.1393,-0.0158551,-0.106517,0.994184,21.8638,193.803,-56.1393,21.8909,194.745,-74.7995,-0.00145277,-0.0504502,0.998726
Ring,109,25954126,337862964702,1,5,11303,64.428482,18.07704,-0.411696,0.254246,-0.875137,13.2355,181.315,88.5953,124.393,112.669,324.882,16.5111,190.792,77.4617,19.9455,183.029,15.3996,-0.0548265,0.123934,0.990775,19.9455,183.029,15.3996,21.3178,190.935,-28.5536,-0.0307154,-0.176945,0.983741,21.3178,190.935,-28.5536,21.7044,194.045,-56.0777,-0.0139553,-0.112272,0.99358,21.7044,194.045,-56.0777,21.6901,195.077,-74.7332,0.000765635,-0.0552474,0.998472
Ring,109,25954127,337862973757,1,5,11303,64.428482,18.07704,-0.41135,0.25609,-0.874763,13.2899,181.239,88.6029,124.354,112.094,324.789,16.5582,190.698,77.4521,19.92,182.844,15.3974,-0.0536678,0.125378,0.990656,19.92,182.844,15.3974,21.2368,190.955,-28.5202,-0.0294722,-0.181527,0.982944,21.2368,190.955,-28.5202,21.583,194.178,-56.0319,-0.012498,-0.116347,0.99313,21.583,194.178,-56.0319,21.5376,195.276,-74.6835,0.00243329,-0.0587517,0.99827
Ring,109,25954128,337862982757,1,5,11303,64.428482,18.07704,-0.411246,0.257941,-0.874267,13.3511,181.094,88.6146,124.387,111.45,324.667,16.6167,190.541,77.4526,19.9081,182.633,15.4011,-0.0525448,0.126254,0.990605,19.9081,182.633,15.4011,21.1644,190.868,-28.495,-0.028117,-0.184318,0.982464,21.1644,190.868,-28.495,21.4676,194.158,-55.9993,-0.0109435,-0.11877,0.992862,21.4676,194.158,-55.9993,21.3896,195.294,-74.6486,0.00417363,-0.060773,0.998143
Ring,109,25954129,337862991817,1,5,11303,64.428482,18.07704,-0.411306,0.259524,-0.87377,13.3986,180.947,88.6303,124.451,110.876,324.548,16.6654,190.384,77.4605,19.9029,182.438,15.411,-0.0516832,0.126864,0.990573,19.9029,182.438,15.411,21.1186,190.796,-28.4629,-0.0272091,-0.187083,0.981967,21.1186,190.796,-28.4629,21.386,194.134,-55.9618,-0.00965359,-0.120481,0.992669,21.386,194.134,-55.9618,21.2774,195.283,-74.6101,0.00581209,-0.0614705,0.998092
Ring,109,25954130,337863000857,1,5,11303,64.428482,18.07704,-0.411181,0.260177,-0.873635,13.4027,180.663,88.636,124.422,110.415,324.517,16.6828,190.1,77.4698,19.8953,182.175,15.4161,-0.0512858,0.126507,0.990639,19.8953,182.175,15.4161,21.1082,190.65,-28.4356,-0.0271452,-0.189672,0.981472,21.1082,190.65,-28.4356,21.3625,194.031,-55.9294,-0.00918202,-0.122048,0.992482,21.3625,194.031,-55.9294,21.2382,195.191,-74.5769,0.00665265,-0.062074,0.998049
Ring,109,25954131,337863009893,1,5,11303,64.428482,18.07704,-0.410975,0.260772,-0.873554,13.4428,180.472,88.6264,124.406,110.064,324.486,16.7336,189.906,77.4611,19.9203,181.988,15.4053,-0.0508732,0.126411,0.990673,19.9203,181.988,15.4053,21.12,190.54,-28.4317,-0.0268508,-0.19141,0.981143,21.12,190.54,-28.4317,21.355,193.94,-55.9233,-0.00848206,-0.122727,0.992404,21.355,193.94,-55.9233,21.2108,195.094,-74.5711,0.00771535,-0.0617743,0.99806
Ring,109,25954132,337863018935,1,5,11303,64.428482,18.07704,-0.410859,0.260199,-0.87378,13.452,180.368,88.6012,124.384,110.114,324.522,16.7593,189.793,77.4327,19.9314,181.849,15.3795,-0.0506399,0.126824,0.990632,19.9314,181.849,15.3795,21.1237,190.412,-28.4555,-0.0266855,-0.191662,0.981098,21.1237,190.412,-28.4555,21.338,193.774,-55.952,-0.00773694,-0.121353,0.992579,21.338,193.774,-55.952,21.1704,194.875,-74.6027,0.00897262,-0.0589338,0.998222
Ring,109,25954133,337863027957,1,5,11303,64.428482,18.07704,-0.411426,0.259899,-0.873602,13.4619,180.04,88.5797,124.547,109.867,324.452,16.7925,189.47,77.4228,19.9719,181.588,15.3622,-0.0507572,0.125837,0.990752,19.9719,181.588,15.3622,21.1828,190.257,-28.4516,-0.0271015,-0.194028,0.980622,21.1828,190.257,-28.4516,21.3932,193.644,-55.9449,-0.00759469,-0.122278,0.992467,21.3932,193.644,-55.9449,21.2135,194.738,-74.596,0.00961504,-0.0585345,0.998239
Ring,109,25954134,337863037007,1,5,11303,64.428482,18.07704,-0.411872,0.260877,-0.8731,13.4918,179.802,88.5586,124.697,109.366,324.296,16.8418,189.234,77.409,20.0248,181.388,15.3439,-0.0508144,0.125264,0.990821,20.0248,181.388,15.3439,21.2448,190.128,-28.4555,-0.0273044,-0.195616,0.9803,21.2448,190.128,-28.4555,21.449,193.531,-55.9469,-0.00737168,-0.12285,0.992398,21.449,193.531,-55.9469,21.258,194.618,-74.5983,0.0102185,-0.0581719,0.998254
Ring,109,25954135,337863046057,1,5,11303,64.428482,18.07704,-0.412469,0.259326,-0.873281,13.5383,179.547,88.54,124.905,109.529,324.326,16.9127,188.98,77.3988,20.1005,181.174,15.3289,-0.0508907,0.124615,0.990899,20.1005,181.174,15.3289,21.3273,189.98,-28.4571,-0.0274585,-0.197098,0.979999,21.3273,189.98,-28.4571,21.5044,193.329,-55.9554,-0.00639095,-0.120891,0.992645,21.5044,193.329,-55.9554,21.2764,194.322,-74.6116,0.0122007,-0.0531191,0.998514
Ring,109,25954136,337863055074,1,5,11303,64.428482,18.07704,-0.412951,0.258105,-0.873415,13.5836,179.335,88.5244,125.08,109.646,324.346,16.978,188.769,77.3906,20.1733,181,15.3166,-0.0510102,0.124038,0.990965,20.1733,181,15.3166,21.4205,189.872,-28.4554,-0.0279159,-0.198581,0.979687,21.4205,189.872,-28.4554,21.5961,193.226,-55.9531,-0.00633676,-0.121072,0.992624,21.5961,193.226,-55.9531,21.3586,194.2,-74.6102,0.012712,-0.0521105,0.99856
Ring,109,25954137,337863064127,1,5,11303,64.428482,18.07704,-0.413349,0.257142,-0.873511,13.6333,179.136,88.5022,125.238,109.708,324.35,17.0465,188.574,77.3765,20.2544,180.844,15.2981,-0.0512123,0.123401,0.991035,20.2544,180.844,15.2981,21.5234,189.794,-28.4575,-0.0284024,-0.200317,0.979319,21.5234,189.794,-28.4575,21.6984,193.16,-55.9537,-0.006317,-0.121489,0.992573,21.6984,193.16,-55.9537,21.452,194.118,-74.6115,0.0131863,-0.0513143,0.998595
Ring,109,25954138,337863073153,1,5,11303,64.428482,18.07704,-0.413633,0.256368,-0.873603,13.6784,178.97,88.4828,125.359,109.751,324.356,17.1072,188.41,77.3643,20.3276,180.715,15.2822,-0.0514113,0.122847,0.991093,20.3276,180.715,15.2822,21.6137,189.75,-28.4554,-0.0287856,-0.202217,0.978918,21.6137,189.75,-28.4554,21.7825,193.12,-55.9512,-0.0060922,-0.121647,0.992555,21.7825,193.12,-55.9512,21.5217,194.052,-74.6101,0.0139571,-0.0498679,0.998658
Ring,109,25954139,337863082204,1,5,11303,64.428482,18.07704,-0.413864,0.255745,-0.873677,13.7146,178.836,88.4671,125.458,109.785,324.36,17.1561,188.279,77.3544,20.3866,180.611,15.2694,-0.0515729,0.122401,0.99114,20.3866,180.611,15.2694,21.6942,189.706,-28.4554,-0.0292655,-0.203541,0.978629,21.6942,189.706,-28.4554,21.8644,193.079,-55.9506,-0.00614652,-0.12179,0.992537,21.8644,193.079,-55.9506,21.5975,193.993,-74.6104,0.0142857,-0.048923,0.9987
Ring,109,25954140,337863091244,1,5,11303,64.428482,18.07704,-0.413679,0.255306,-0.873893,13.7789,178.711,88.445,125.472,109.778,324.396,17.2322,188.156,77.3376,20.4785,180.513,15.2504,-0.0518255,0.122005,0.991176,20.4785,180.513,15.2504,21.8057,189.664,-28.462,-0.0297055,-0.204803,0.978352,21.8057,189.664,-28.462,21.9747,193.032,-55.9579,-0.00609894,-0.121608,0.992559,21.9747,193.032,-55.9579,21.6987,193.918,-74.6189,0.0147709,-0.0474195,0.998766
Ring,109,25954141,337863100269,1,5,11303,64.428482,18.07704,-0.413526,0.254939,-0.874072,13.8325,178.606,88.4264,125.484,109.773,324.426,17.2956,188.053,77.3236,20.5552,180.431,15.2345,-0.052037,0.121674,0.991205,20.5552,180.431,15.2345,21.8995,189.624,-28.4685,-0.0300872,-0.205753,0.978141,21.8995,189.624,-28.4685,22.0688,192.99,-55.9647,-0.00611113,-0.121489,0.992574,22.0688,192.99,-55.9647,21.7869,193.855,-74.6266,0.0150896,-0.0463235,0.998812
Ring,109,25954142,337863109302,1,5,11303,64.428482,18.07704,-0.413188,0.25469,-0.874305,13.9215,178.509,88.4014,125.482,109.743,324.464,17.3965,187.957,77.3034,20.6708,180.357,15.2124,-0.0522719,0.121332,0.991235,20.6708,180.357,15.2124,22.0342,189.595,-28.4803,-0.0305154,-0.206775,0.977913,22.0342,189.595,-28.4803,22.2039,192.957,-55.9771,-0.00612573,-0.121345,0.992591,22.2039,192.957,-55.9771,21.9153,193.8,-74.6398,0.0154455,-0.0451157,0.998862
Ring,109,25954143,337863118356,1,5,11303,64.428482,18.07704,-0.413522,0.253385,-0.874526,14.0093,178.386,88.3908,125.66,109.972,324.513,17.4973,187.838,77.3003,20.7899,180.275,15.2058,-0.0525643,0.120737,0.991292,20.7899,180.275,15.2058,22.1754,189.573,-28.4735,-0.0310098,-0.20812,0.977612,22.1754,189.573,-28.4735,22.3463,192.937,-55.97,-0.00616931,-0.121424,0.992582,22.3463,192.937,-55.97,22.051,193.76,-74.6335,0.0158065,-0.0440319,0.998905
Ring,109,25954144,337863127397,1,5,11303,64.428482,18.07704,-0.414006,0.251571,-0.874821,14.0995,178.286,88.3822,125.881,110.362,324.584,17.5995,187.74,77.2979,20.9093,180.206,15.2008,-0.0528384,0.120271,0.991334,20.9093,180.206,15.2008,22.3056,189.581,-28.4619,-0.0312495,-0.209819,0.977241,22.3056,189.581,-28.4619,22.4602,192.921,-55.9614,-0.00558241,-0.120561,0.99269,22.4602,192.921,-55.9614,22.1401,193.684,-74.6271,0.0171309,-0.0408297,0.999019
Ring,109,25954145,337863136428,1,5,11303,64.428482,18.07704,-0.415556,0.249128,-0.874785,14.192,178.222,88.3705,126.392,110.957,324.562,17.7051,187.676,77.2903,21.0296,180.158,15.192,-0.0530734,0.120028,0.991351,21.0296,180.158,15.192,22.4241,189.597,-28.4567,-0.0312116,-0.211276,0.976928,22.4241,189.597,-28.4567,22.5401,192.858,-55.9659,-0.00418733,-0.117701,0.99304,22.5401,192.858,-55.9659,22.1716,193.495,-74.6354,0.0197253,-0.0340644,0.999225
Ring,110,25954146,337863145456,1,5,11303,64.428482,18.07704,-0.415405,0.240837,-0.877175,14.7662,178.269,87.9673,126.926,113.243,324.805,18.2253,187.727,76.8734,21.2518,180.229,14.7575,-0.0483161,0.119704,0.991633,21.2518,180.229,14.7575,22.3649,189.718,-28.8886,-0.0249117,-0.212382,0.976869,22.3649,189.718,-28.8886,22.2544,192.84,-56.4139,0.00398924,-0.112716,0.993619,22.2544,192.84,-56.4139,21.7033,193.281,-75.0845,0.0294945,-0.0235962,0.999286
Ring,110,25954147,337863154525,1,5,11303,64.428482,18.07704,-0.416392,0.23976,-0.877002,14.8652,178.142,87.9051,127.291,113.407,324.696,18.3338,187.61,76.8222,21.391,180.171,14.7007,-0.048805,0.118766,0.991722,21.391,180.171,14.7007,22.5357,189.73,-28.9292,-0.0256211,-0.213954,0.976508,22.5357,189.73,-28.9292,22.4283,192.842,-56.4556,0.00387811,-0.112357,0.99366,22.4283,192.842,-56.4556,21.8693,193.244,-75.1269,0.029916,-0.0214778,0.999322
Ring,110,25954148,337863163547,1,5,11303,64.428482,18.07704,-0.417164,0.239137,-0.876805,14.9212,178.052,87.8741,127.556,113.485,324.612,18.3979,187.526,76.7991,21.4788,180.129,14.6739,-0.0491843,0.118099,0.991783,21.4788,180.129,14.6739,22.6513,189.739,-28.9441,-0.0262423,-0.215099,0.97624,22.6513,189.739,-28.9441,22.5496,192.847,-56.471,0.00367073,-0.112196,0.993679,22.5496,192.847,-56.471,21.9876,193.223,-75.1428,0.0300792,-0.0201246,0.999345
Ring,110,25954149,337863172578,1,5,11303,64.428482,18.07704,-0.416956,0.238609,-0.877048,14.9378,177.984,87.8703,127.516,113.56,324.673,18.4244,187.462,76.8017,21.529,180.094,14.674,-0.0495621,0.117623,0.991821,21.529,180.094,14.674,22.7389,189.759,-28.9309,-0.0270811,-0.216319,0.975947,22.7389,189.759,-28.9309,22.6374,192.827,-56.4624,0.00366598,-0.110723,0.993844,22.6374,192.827,-56.4624,22.0616,193.129,-75.135,0.0308164,-0.0162029,0.999394
Ring,110,25954150,337863181612,1,5,11303,64.428482,18.07704,-0.416838,0.238218,-0.877211,14.9601,177.921,87.864,127.506,113.602,324.711,18.4573,187.402,76.8018,21.5897,180.062,14.6721,-0.0500055,0.11717,0.991852,21.5897,180.062,14.6721,22.8377,189.769,-28.9226,-0.0279325,-0.217241,0.975718,22.8377,189.769,-28.9226,22.7486,192.828,-56.455,0.00321582,-0.110437,0.993878,22.7486,192.828,-56.455,22.1744,193.105,-75.1281,0.0307291,-0.0148112,0.999418
Ring,110,25954151,337863190678,1,5,11303,64.428482,18.07704,-0.416908,0.23831,-0.877152,14.9889,177.855,87.8606,127.554,113.511,324.692,18.497,187.341,76.8057,21.665,180.034,14.6741,-0.0505749,0.116651,0.991884,21.665,180.034,14.6741,22.9503,189.785,-28.9096,-0.0287669,-0.218243,0.97547,22.9503,189.785,-28.9096,22.873,192.837,-56.4428,0.00279217,-0.110174,0.993908,22.873,192.837,-56.4428,22.2998,193.087,-75.1163,0.0306764,-0.0133894,0.99944
Ring,110,25954152,337863199699,1,5,11303,64.428482,18.07704,-0.416952,0.239025,-0.876937,15.0278,177.827,87.8546,127.605,113.291,324.628,18.5466,187.315,76.8046,21.7468,180.025,14.6726,-0.0510875,0.116379,0.99189,21.7468,180.025,14.6726,23.0645,189.806,-28.9033,-0.0294918,-0.218924,0.975296,23.0645,189.806,-28.9033,22.9996,192.856,-56.4368,0.00234043,-0.110081,0.99392,22.9996,192.856,-56.4368,22.4302,193.091,-75.1107,0.0304741,-0.0125858,0.999456
Ring,110,25954153,337863208732,1,5,11303,64.428482,18.07704,-0.417079,0.239547,-0.876734,15.0556,177.808,87.849,127.667,113.13,324.567,18.5856,187.296,76.8035,21.8217,180.019,14.6718,-0.0516613,0.116169,0.991885,21.8217,180.019,14.6718,23.1754,189.833,-28.8958,-0.0302983,-0.219641,0.97511,23.1754,189.833,-28.8958,23.1219,192.868,-56.4309,0.00193152,-0.109586,0.993975,23.1219,192.868,-56.4309,22.5534,193.074,-75.1051,0.0304253,-0.0109802,0.999477
Ring,110,25954154,337863217804,1,5,11303,64.428482,18.07704,-0.417503,0.24007,-0.876389,15.0826,177.806,87.8381,127.809,112.987,324.463,18.6256,187.294,76.7962,21.9005,180.023,14.6658,-0.0522815,0.116073,0.991864,21.9005,180.023,14.6658,23.2908,189.868,-28.8935,-0.0311154,-0.220339,0.974927,23.2908,189.868,-28.8935,23.242,192.867,-56.4326,0.00176014,-0.108281,0.994119,23.242,192.867,-56.4326,22.6659,193.014,-75.1071,0.0308312,-0.00785643,0.999494
Ring,110,25954155,337863226825,1,5,11303,64.428482,18.07704,-0.418078,0.240747,-0.875929,15.1118,177.799,87.8269,127.993,112.797,324.328,18.668,187.287,76.7892,21.9796,180.027,14.6596,-0.0528675,0.115902,0.991853,21.9796,180.027,14.6596,23.4042,189.913,-28.8893,-0.0318841,-0.22126,0.974693,23.4042,189.913,-28.8893,23.3549,192.87,-56.433,0.0017788,-0.106759,0.994283,23.3549,192.87,-56.433,22.7654,192.947,-75.1075,0.0315515,-0.0041136,0.999494
Ring,110,25954156,337863235858,1,5,11303,64.428482,18.07704,-0.418746,0.241244,-0.875473,15.1349,177.797,87.8132,128.196,112.661,324.191,18.7058,187.286,76.781,22.0613,180.041,14.6519,-0.053568,0.115659,0.991843,22.0613,180.041,14.6519,23.5221,189.96,-28.8881,-0.0326951,-0.222013,0.974495,23.5221,189.96,-28.8881,23.4839,192.907,-56.433,0.00137877,-0.106364,0.994326,23.4839,192.907,-56.433,22.8949,192.957,-75.1076,0.0315234,-0.00266972,0.999499
Ring,110,25954157,337863244898,1,5,11303,64.428482,18.07704,-0.41963,0.241632,-0.874943,15.1824,177.79,87.7925,128.482,112.55,324.027,18.7712,187.281,76.7675,22.1756,180.059,14.6384,-0.0543499,0.115284,0.991845,22.1756,180.059,14.6384,23.6721,190.02,-28.8912,-0.0334929,-0.222924,0.97426,23.6721,190.02,-28.8912,23.6348,192.929,-56.4399,0.00134703,-0.105033,0.994468,23.6348,192.929,-56.4399,23.0337,192.916,-75.1142,0.0321724,0.000692542,0.999482
Ring,110,25954158,337863253949,1,5,11303,64.428482,18.07704,-0.420412,0.242178,-0.874416,15.219,177.783,87.769,128.73,112.395,323.861,18.8272,187.276,76.7527,22.287,180.085,14.6231,-0.0552333,0.1148,0.991852,22.287,180.085,14.6231,23.8186,190.084,-28.8963,-0.0342802,-0.223795,0.974033,23.8186,190.084,-28.8963,23.7881,192.977,-56.4468,0.00109985,-0.104456,0.994529,23.7881,192.977,-56.4468,23.1826,192.929,-75.1209,0.0324074,0.00258315,0.999471
Ring,110,25954159,337863262992,1,5,11303,64.428482,18.07704,-0.420637,0.243464,-0.873951,15.257,177.773,87.7421,128.829,112.037,323.709,18.8881,187.269,76.7362,22.4111,180.116,14.6058,-0.0562421,0.1142,0.991864,22.4111,180.116,14.6058,23.9838,190.166,-28.9002,-0.0351984,-0.22495,0.973734,23.9838,190.166,-28.9002,23.9611,193.046,-56.4521,0.00081831,-0.103948,0.994582,23.9611,193.046,-56.4521,23.3502,192.96,-75.126,0.0326962,0.00460851,0.999455
Ring,110,25954160,337863272014,1,5,11303,64.428482,18.07704,-0.420604,0.245046,-0.873524,15.2631,177.766,87.7258,128.826,111.604,323.577,18.9186,187.266,76.7308,22.5144,180.149,14.6004,-0.0574049,0.113617,0.991865,22.5144,180.149,14.6004,24.1326,190.246,-28.8932,-0.0362176,-0.225991,0.973456,24.1326,190.246,-28.8932,24.1217,193.112,-56.4466,0.000392527,-0.103458,0.994634,24.1217,193.112,-56.4466,23.5089,192.991,-75.1201,0.0328029,0.00649013,0.999441
Ring,101,25954161,337863299112,1,5,11303,64.428482,18.07704,-0.419428,0.23574,-0.876645,15.0026,176.911,87.4266,128.248,113.261,324.121,18.7899,186.515,76.5675,22.7188,180.109,14.3799,-0.0627213,0.102271,0.992777,22.7188,180.109,14.3799,24.5019,190.577,-29.0195,-0.0399084,-0.23429,0.971347,24.5019,190.577,-29.0195,24.4863,193.406,-56.5766,0.00056335,-0.102153,0.994769,24.4863,193.406,-56.5766,23.8074,193.101,-75.2458,0.036333,0.0163327,0.999206
Ring,64,25954167,337863470854,1,5,11313,58.084908,16.29719,-0.213975,0.104913,-0.971189,19.5974,178.734,70.795,71.6824,153.197,307.198,21.5383,187.978,61.1381,22.1846,184.254,4.7922,-0.0114437,0.065946,0.997757,22.1846,184.254,4.7922,25.6228,188.841,-35.0783,-0.0853579,-0.113874,0.989822,25.6228,188.841,-35.0783,27.3097,189.191,-59.9933,-0.0675422,-0.0140225,0.997618,27.3097,189.191,-59.9933,28.1834,187.997,-76.7726,-0.0518716,0.0708461,0.996138
Ring,63,25954168,337863488930,1,5,11313,58.084908,16.29719,-0.281639,0.137514,-0.949615,18.6383,175.828,72.6886,87.1937,142.355,303.84,20.8795,185.314,63.3365,22.1512,183.254,6.9159,-0.0225205,0.0364814,0.999081,22.1512,183.254,6.9159,26.1926,188.934,-32.7568,-0.10033,-0.141003,0.984912,26.1926,188.934,-32.7568,28.2133,190.008,-57.6263,-0.0809108,-0.0430175,0.995793,28.2133,190.008,-57.6263,29.2877,189.326,-74.4225,-0.0637863,0.0404986,0.997142
Ring,63,25954169,337863507018,1,5,11313,58.084908,16.29719,-0.305682,0.14969,-0.940293,18.3907,174.276,73.5994,92.7986,137.839,302.482,20.7853,183.875,64.4018,22.2789,182.653,7.96228,-0.0264489,0.0216353,0.999416,22.2789,182.653,7.96228,26.5984,188.913,-31.5937,-0.107234,-0.155412,0.982012,26.5984,188.913,-31.5937,28.7696,190.384,-56.4301,-0.0869394,-0.0588791,0.994472,28.7696,190.384,-56.4301,29.9324,189.987,-73.2296,-0.0690306,0.0235535,0.997336
Ring,62,25954170,337863525074,1,5,11313,58.084908,16.29719,-0.316097,0.152942,-0.936318,18.3066,173.405,74.0974,95.2498,136.177,302.012,20.8002,183.06,64.9848,22.4158,182.291,8.5406,-0.0286071,0.013621,0.999498,22.4158,182.291,8.5406,26.9146,188.881,-30.9417,-0.111687,-0.163602,0.980184,26.9146,188.881,-30.9417,29.1821,190.577,-55.7551,-0.0907947,-0.0679478,0.993549,29.1821,190.577,-55.7551,30.4008,190.344,-72.5537,-0.0723468,0.0138471,0.997283
